,movieId,title,genres,is_Adventure,is_IMAX,is_(no genres listed),is_Action,is_Mystery,is_Drama,is_Animation,is_Fantasy,is_Romance,is_Thriller,is_Documentary,is_Western,is_Crime,is_War,is_Comedy,is_Film-Noir,is_Musical,is_Children,is_Sci-Fi,is_Horror
3082,4138,My Demon Lover (1987),Comedy|Horror,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
3083,4139,No Man's Land (1987),Crime|Drama,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3084,4141,Head Over Heels (2001),Comedy|Romance,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3085,4142,Left Behind: The Movie (2000),Action|Adventure|Drama|Thriller,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3086,4143,Valentine (2001),Horror|Mystery,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3087,4144,In the Mood For Love (Fa yeung nin wa) (2000),Drama|Romance,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3088,4146,"Million Dollar Hotel, The (2001)",Drama|Mystery|Romance,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3089,4147,Nico and Dani (Krámpack) (2000),Comedy|Drama|Romance,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3090,4148,Hannibal (2001),Horror|Thriller,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
3091,4149,Saving Silverman (Evil Woman) (2001),Comedy|Romance,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3092,4152,Vatel (2000),Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3093,4153,Down to Earth (2001),Comedy|Fantasy|Romance,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
3094,4154,Recess: School's Out (2001),Animation|Children,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
3095,4155,Sweet November (2001),Drama|Romance,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3096,4156,Company Man (2000),Comedy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3097,4157,"Price of Milk, The (2000)",Comedy|Drama|Fantasy|Romance,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
3098,4158,Monkeybone (2001),Animation|Comedy|Fantasy,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
3099,4159,3000 Miles to Graceland (2001),Action|Thriller,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3100,4160,"Widow of St. Pierre, The (Veuve de Saint-Pierre, La) (2000)",Drama|Romance,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3101,4161,"Mexican, The (2001)",Action|Comedy,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3102,4164,"Caveman's Valentine, The (2001)",Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3103,4166,Series 7: The Contenders (2001),Action|Drama,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3104,4167,15 Minutes (2001),Thriller,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3105,4168,Get Over It (2001),Comedy|Romance,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3106,4171,Long Night's Journey Into Day (2000),Documentary,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3107,4174,Avalon (1990),Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3108,4175,Gray's Anatomy (1996),Comedy|Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3109,4178,Of Mice and Men (1939),Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3110,4180,Reform School Girls (1986),Action|Drama,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3111,4181,Tapeheads (1988),Comedy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3112,4184,"Bishop's Wife, The (1947)",Comedy|Drama|Romance,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3113,4187,Lilies of the Field (1963),Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3114,4189,"Greatest Story Ever Told, The (1965)",Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3115,4190,Elmer Gantry (1960),Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3116,4191,Alfie (1966),Comedy|Drama|Romance,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3117,4193,"Fantasticks, The (1995)",Musical,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3118,4194,I Know Where I'm Going! (1945),Drama|Romance|War,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
3119,4195,"Abominable Dr. Phibes, The (1971)",Horror|Mystery,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3120,4197,Real Life (1979),Comedy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3121,4198,Battle Beyond the Stars (1980),Sci-Fi,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3122,4200,Double Impact (1991),Action,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3123,4202,Fuzz (1972),Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3124,4203,Harley Davidson and the Marlboro Man (1991),Action|Crime|Drama,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3125,4204,Losin' It (1983),Comedy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3126,4205,Mermaids (1990),Comedy|Drama|Romance,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3127,4207,Navy Seals (1990),Action|Adventure|War,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3128,4210,Manhunter (1986),Action|Crime|Drama|Horror|Thriller,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
3129,4211,Reversal of Fortune (1990),Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3130,4212,Death on the Nile (1978),Crime|Mystery,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3131,4214,Revenge of the Nerds (1984),Comedy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3132,4215,Revenge of the Nerds II: Nerds in Paradise (1987),Comedy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3133,4217,4 Little Girls (1997),Documentary,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3134,4218,River's Edge (1986),Crime|Drama,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3135,4219,Girls Just Want to Have Fun (1985),Comedy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3136,4220,"Longest Yard, The (1974)",Comedy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3137,4221,Necessary Roughness (1991),Comedy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3138,4223,Enemy at the Gates (2001),Drama|War,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3139,4224,Exit Wounds (2001),Action|Thriller,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3140,4225,"Dish, The (2001)",Comedy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3141,4226,Memento (2000),Mystery|Thriller,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3142,4228,Heartbreakers (2001),Comedy|Crime|Romance,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
3143,4229,Say It Isn't So (2001),Comedy|Romance,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3144,4231,Someone Like You (2001),Comedy|Romance,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3145,4232,Spy Kids (2001),Action|Adventure|Children|Comedy,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
3146,4233,Tomcats (2001),Comedy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3147,4234,"Tailor of Panama, The (2001)",Drama|Thriller,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3148,4235,Amores Perros (Love's a Bitch) (2000),Drama|Thriller,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3149,4236,Keep the River on Your Right: A Modern Cannibal Tale (2000),Documentary,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3150,4237,"Gleaners & I, The (Les glaneurs et la glaneuse) (2000)",Documentary,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3151,4238,Along Came a Spider (2001),Action|Crime|Mystery|Thriller,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
3152,4239,Blow (2001),Crime|Drama,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3153,4240,Just Visiting (2001),Comedy|Fantasy,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
3154,4241,Pokémon 3: The Movie (2001),Animation|Children,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
3155,4242,Beautiful Creatures (2000),Comedy|Crime|Drama|Thriller,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False
3156,4243,Brigham City (2001),Crime|Drama|Mystery,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3157,4246,Bridget Jones's Diary (2001),Comedy|Drama|Romance,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3158,4247,Joe Dirt (2001),Adventure|Comedy|Mystery|Romance,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3159,4248,Josie and the Pussycats (2001),Comedy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3160,4251,Chopper (2000),Drama|Thriller,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3161,4252,"Circle, The (Dayereh) (2000)",Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3162,4254,Crocodile Dundee in Los Angeles (2001),Comedy|Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3163,4255,Freddy Got Fingered (2001),Comedy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3164,4256,"Center of the World, The (2001)",Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3165,4259,"Luzhin Defence, The (2000)",Drama|Romance,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3166,4260,"Visit, The (2000)",Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3167,4262,Scarface (1983),Action|Crime|Drama,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3168,4263,Days of Wine and Roses (1962),Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3169,4265,Driven (2001),Action|Thriller,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3170,4267,One Night at McCool's (2001),Comedy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3171,4268,Town & Country (2001),Comedy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3172,4270,"Mummy Returns, The (2001)",Action|Adventure|Comedy|Thriller,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
3173,4273,Under the Sand (2000),Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3174,4275,Krull (1983),Action|Adventure|Fantasy|Sci-Fi,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3175,4276,Lost in America (1985),Comedy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3176,4278,Triumph of the Will (Triumph des Willens) (1934),Documentary,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3177,4280,"World According to Garp, The (1982)",Comedy|Drama|Romance,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3178,4282,Fellini Satyricon (1969),Drama|Fantasy,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3179,4284,Frankie and Johnny (1966),Comedy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3180,4285,Frankie and Johnny (1991),Comedy|Romance,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3181,4289,"City of Women, The (Città delle donne, La) (1980)",Comedy|Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3182,4290,For the Boys (1991),Comedy|Drama|Musical,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3183,4291,Nine to Five (a.k.a. 9 to 5) (1980),Comedy|Crime,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
3184,4292,Norma Rae (1979),Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3185,4293,Summer Rental (1985),Comedy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3186,4294,"5,000 Fingers of Dr. T, The (1953)",Children|Fantasy|Musical,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
3187,4296,Love Story (1970),Drama|Romance,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3188,4297,Pelle the Conqueror (Pelle erobreren) (1987),Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3189,4298,Rififi (Du rififi chez les hommes) (1955),Crime|Film-Noir|Thriller,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
3190,4299,"Knight's Tale, A (2001)",Action|Comedy|Romance,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3191,4300,Bread and Roses (2000),Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3192,4304,Startup.com (2001),Documentary,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3193,4305,Angel Eyes (2001),Romance|Thriller,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
3194,4306,Shrek (2001),Adventure|Animation|Children|Comedy|Fantasy|Romance,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,True,False,False
3195,4307,"Fast Food, Fast Women (2000)",Comedy|Romance,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3196,4308,Moulin Rouge (2001),Drama|Musical|Romance,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
3197,4310,Pearl Harbor (2001),Action|Drama|Romance|War,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
3198,4312,Himalaya (Himalaya - l'enfance d'un chef) (1999),Adventure|Drama,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3199,4313,"Man Who Cried, The (2000)",Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3200,4316,Ice Castles (1978),Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3201,4317,Love Potion #9 (1992),Comedy|Romance,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3202,4321,City Slickers (1991),Comedy|Western,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
3203,4322,Eight Men Out (1988),Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3204,4323,"Horse Soldiers, The (1959)",Adventure|War|Western,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
3205,4325,"Night, The (Notte, La) (1960)",Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3206,4326,Mississippi Burning (1988),Crime|Drama|Thriller,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
3207,4327,"Magnificent Seven, The (1960)",Adventure|Western,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3208,4329,Rio Bravo (1959),Western,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3209,4333,Throw Momma from the Train (1987),Comedy|Crime,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
3210,4334,Yi Yi (2000),Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3211,4337,"Sand Pebbles, The (1966)",Drama|Romance|War,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
3212,4338,Twelve O'Clock High (1949),Drama|War,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3213,4339,Von Ryan's Express (1965),Action|Adventure|Drama|War,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3214,4340,"Animal, The (2001)",Comedy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3215,4342,Big Eden (2000),Drama|Romance,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3216,4343,Evolution (2001),Comedy|Sci-Fi,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
3217,4344,Swordfish (2001),Action|Crime|Drama,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3218,4345,"Anniversary Party, The (2001)",Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3219,4347,Divided We Fall (Musíme si pomáhat) (2000),Comedy|Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3220,4349,Catch-22 (1970),Comedy|War,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
3221,4350,Forgotten Silver (1996),Comedy|Documentary,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
3222,4351,Point Break (1991),Action|Crime|Thriller,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
3223,4353,Uncommon Valor (1983),Action|War,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3224,4354,Unlawful Entry (1992),Crime|Thriller,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
3225,4355,Youngblood (1986),Action|Drama,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3226,4356,Gentlemen Prefer Blondes (1953),Comedy|Musical|Romance,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
3227,4357,How to Marry a Millionaire (1953),Comedy|Drama|Romance,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3228,4359,"Seven Year Itch, The (1955)",Comedy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3229,4361,Tootsie (1982),Comedy|Romance,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3230,4366,Atlantis: The Lost Empire (2001),Adventure|Animation|Children|Fantasy,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
3231,4367,Lara Croft: Tomb Raider (2001),Action|Adventure,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3232,4368,Dr. Dolittle 2 (2001),Comedy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3233,4369,"Fast and the Furious, The (2001)",Action|Crime|Thriller,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
3234,4370,A.I. Artificial Intelligence (2001),Adventure|Drama|Sci-Fi,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3235,4371,Baby Boy (2001),Crime|Drama,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3236,4372,Crazy/Beautiful (2001),Drama|Romance,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3237,4373,Pootie Tang (2001),Comedy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3238,4374,Let It Snow (1999),Comedy|Romance,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3239,4378,Sexy Beast (2000),Crime|Drama,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3240,4380,"Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000)",Drama|Romance,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3241,4381,"Closet, The (Placard, Le) (2001)",Comedy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3242,4383,"Crimson Rivers, The (Rivières pourpres, Les) (2000)",Crime|Drama|Mystery|Thriller,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
3243,4384,Lumumba (2000),Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3244,4386,Cats & Dogs (2001),Children|Comedy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
3245,4387,Kiss of the Dragon (2001),Action,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3246,4388,Scary Movie 2 (2001),Comedy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3247,4389,Lost and Delirious (2001),Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3248,4390,Rape Me (Baise-moi) (2000),Crime|Drama|Thriller,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
3249,4392,Alice (1990),Comedy|Drama|Fantasy|Romance,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
3250,4393,Another Woman (1988),Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3251,4394,Beach Blanket Bingo (1965),Comedy|Musical,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3252,4395,Big Deal on Madonna Street (I Soliti Ignoti) (1958),Comedy|Crime,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
3253,4396,"Cannonball Run, The (1981)",Action|Comedy,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3254,4397,Cannonball Run II (1984),Action|Comedy,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3255,4399,"Diary of a Chambermaid (Journal d'une femme de chambre, Le) (1964)",Comedy|Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3256,4402,Dr. Goldfoot and the Bikini Machine (1965),Comedy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3257,4403,"Fall of the House of Usher, The (House of Usher) (1960)",Horror,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3258,4404,Faust (1926),Drama|Fantasy|Horror,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
3259,4406,"Man Who Shot Liberty Valance, The (1962)",Crime|Drama|Western,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False
3260,4407,Salvador (1986),Drama|Thriller|War,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
3261,4408,September (1987),Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3262,4409,Shadows and Fog (1991),Comedy|Drama|Mystery|Thriller,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
3263,4410,Something Wild (1986),Comedy|Crime|Drama,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False
3264,4412,"Thing with Two Heads, The (1972)",Comedy|Horror|Sci-Fi,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
3265,4419,All That Heaven Allows (1955),Drama|Romance,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3266,4420,"Barefoot Contessa, The (1954)",Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3267,4422,Cries and Whispers (Viskningar och rop) (1972),Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3268,4424,"Garden of the Finzi-Continis, The (Giardino dei Finzi-Contini, Il) (1970)",Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3269,4426,Kiss Me Deadly (1955),Film-Noir,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3270,4427,"Lion in Winter, The (1968)",Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3271,4428,"Misfits, The (1961)",Comedy|Drama|Romance|Western,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False
3272,4429,Moby Dick (1956),Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3273,4432,Sweet Smell of Success (1957),Drama|Film-Noir,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3274,4433,Written on the Wind (1956),Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3275,4434,"10th Victim, The (La decima vittima) (1965)",Action|Comedy|Sci-Fi|Thriller,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
3276,4436,Obsession (1976),Mystery|Thriller,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3277,4437,Suspiria (1977),Horror,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3278,4438,"Fist of Fury (Chinese Connection, The) (Jing wu men) (1972)",Action|Drama|Romance|Thriller,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False
3279,4439,Christiane F. (a.k.a. We Children from Bahnhof Zoo) (Christiane F. - Wir Kinder vom Bahnhof Zoo) (1981),Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3280,4440,"Big Boss, The (Fists of Fury) (Tang shan da xiong) (1971)",Action|Thriller,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3281,4441,Game of Death (1978),Action,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3282,4442,"Last Dragon, The (1985)",Action|Comedy|Drama,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
